,CUST_ID,CUST_SEX,CUST_AGE,CUST_MARRY,BUYERPART,CAR_MODEL,CAR_COLOR,CAR_AGE,CAR_PRICE,IS_LOAN,LOAN_PERIED,LOAN_AMOUNT,F_INSORNOT,ALL_BUYINS_N,DLRSI_CNT,GLASSBUYSEPARATE_CNT,SII_CNT,IS_LOST
14045,E3C46C558066A21D3CD95F7C755E5CC3,2,1,0,1,2,0,2,2,1.0,3.0,2,1.0,1.0,0.0,0.0,0.0,0
14046,03AB5C4330099B00BB4AE48FBFC5A3D4,1,1,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14048,5E278BD210231A33F397BF298AA3E8A7,1,1,0,1,2,黑云母色,2,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
14049,67BCC894819E5B10070E0647F8504FE1,2,1,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,1.0,0.0,0.0,0
14053,6B3CF9FC3CD406A7ABAAFD8F19F68BEA,2,1,0,1,2,0,2,2,1.0,5.0,2,0.0,1.0,0.0,0.0,0.0,0
14062,96B16B3D7B667F1684948B5FCD78337D,1,2,0,1,2,0,2,2,1.0,3.0,1,1.0,1.0,0.0,0.0,0.0,0
14064,704EC8882F743A9A5EC616EFB80F5668,1,1,已婚,1,2,铂青铜金属,2,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
14065,352314B8AC6CDAC8828684A3EAFE4B20,2,2,0,1,2,黑云母色,2,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14067,392B58928E4043525B73B519A2FF022F,1,2,0,1,2,0,2,2,1.0,5.0,2,0.0,1.0,0.0,0.0,0.0,0
14068,8A881E23267F512CA26B970875D250A2,1,2,0,2,2,黑云母色,2,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
14069,662EA28F0A0F7EF1DF87602614614E46,1,1,0,1,2,铂青铜金属,2,2,1.0,4.0,1,0.0,1.0,0.0,0.0,0.0,0
14071,C73B2FB36421B8C7B1EBF5A4AA63A54A,2,1,0,1,2,银金属色,2,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14072,4BC409714DD603416BF804798BA11173,1,1,已婚,1,2,0,2,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
14073,8275FA2D3075B3408B25CDD4C548026C,1,1,0,1,2,0,2,2,1.0,3.0,1,0.0,1.0,1.0,0.0,0.0,0
14074,F30508AF26212380EE8BA9E6275A59C5,1,1,0,1,2,红色,2,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
14075,903CE7210552CECC360DEFCC358B56DE,2,2,0,1,2,黑云母色,2,2,1.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0
14076,A26E87139A39C116C14B60A0F77509F9,2,1,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14078,B15B444EDAF008480A5F3113692F6253,1,2,0,1,2,红色,2,2,1.0,3.0,1,1.0,1.0,1.0,0.0,0.0,0
14080,E24184C1D1AD4514273F97DA1E5AB142,1,1,已婚,1,2,0,2,2,1.0,3.0,1,1.0,1.0,0.0,1.0,0.0,0
14081,24399ED9C17001C88EEB47FA53BEEBC8,1,2,已婚,1,2,铂青铜金属,2,2,1.0,4.0,1,1.0,1.0,1.0,1.0,0.0,0
14085,64FD9D459D597A6E3F0F20CCD0B67810,1,2,0,1,2,银金属色,2,2,1.0,4.0,1,1.0,1.0,1.0,1.0,0.0,0
14089,7536130D2F70BAC7F9EAA0E7D7D64AF4,2,2,0,1,2,铂青铜金属,2,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
14090,62A09E0ACCD5513D388345ED4885E4F7,1,1,0,1,2,银金属色,2,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
14091,316F33BF4A4F4FA5D0F72CE5ACAD1E4C,1,2,0,1,2,铂青铜金属,2,2,1.0,4.0,1,1.0,1.0,0.0,1.0,0.0,0
14092,8BCCEC32F876681C40FF1DD66CC7EEED,1,2,0,1,2,黑云母色,2,2,1.0,4.0,1,1.0,1.0,0.0,1.0,0.0,0
14104,2448C241D7CE50D3529E962CA15D244D,2,2,已婚,1,2,铂青铜金属,2,2,1.0,3.0,1,1.0,1.0,0.0,0.0,0.0,0
14109,090A90051ED041A2264230B9B7B2C301,1,1,0,1,2,铂青铜金属,2,2,1.0,4.0,1,1.0,1.0,0.0,1.0,0.0,0
14111,872C7BEE46CFD46656A03BA87CF62E39,1,2,已婚,1,2,0,2,2,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0
14116,C3C8786351DA4B274441AC183D59F0AB,1,2,0,1,2,0,2,2,1.0,4.0,1,0.0,1.0,0.0,0.0,0.0,0
14120,D29A3F8EDB9207714BE9C48397AE4391,2,2,0,1,2,黑云母色,2,2,1.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0
14122,361760B783888F67B34B24265E1AAD63,2,1,0,1,2,红色,2,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
14125,29A7DBE5267D5478128CBF2BCA251FC6,1,2,0,1,2,0,2,2,1.0,3.0,1,1.0,1.0,0.0,0.0,0.0,0
14126,46445168CFAD55EE19B7C8DB13C1ABDA,1,2,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
14127,24F1A3CBA88314F1DC9E807D97AC0F60,1,1,已婚,1,2,0,2,2,1.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0
14128,849F34ED96F9254457FE57F0AEBDBE30,2,1,0,1,2,铂青铜金属,2,2,1.0,4.0,1,1.0,1.0,0.0,1.0,0.0,0
14134,666D7ECDA3E0A927EA4CD0DCD212FDB2,1,2,0,1,2,铂青铜金属,2,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
14136,94D2646F24A78A21BA1A34953FDFC550,1,2,已婚,1,2,0,2,2,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0
14137,210F0D5BEE17A2249885592536E13751,1,2,0,1,2,铂青铜金属,2,2,1.0,4.0,1,1.0,1.0,0.0,1.0,0.0,0
14138,3A08403041AC601D17D1E4E57692A0F9,1,1,0,1,2,铂青铜金属,2,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
14141,DD411C9506A240CB6FB5EF9AA0940902,1,1,0,1,2,0,2,2,1.0,5.0,1,1.0,1.0,1.0,1.0,0.0,0
14148,010F383F21FE41964D0A8797CBE348E6,1,2,已婚,1,2,铂青铜金属,2,2,1.0,3.0,1,1.0,1.0,1.0,0.0,0.0,0
14149,70B0EC40733F9BB8CEE052008BA4FBDE,1,2,0,1,2,铂青铜金属,2,2,1.0,4.0,1,1.0,1.0,0.0,1.0,0.0,0
14153,4AD687601ED3FEB8D29DCF00C481DB7F,1,1,0,1,2,银金属色,2,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14161,AD4FB2DB181E5B9CA4B51B70C5FC997B,2,2,已婚,1,2,铂青铜金属,2,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14162,1DBD058759565AACB93271E494A9F0B6,1,2,已婚,1,2,黑云母色,2,2,1.0,5.0,2,1.0,1.0,0.0,1.0,1.0,0
14163,5EFC6B7A3C67751D2098AB3140007012,1,2,0,1,2,铂青铜金属,2,2,1.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0
14164,77DC9E7C6C7766E5DD7C3BC56EA9CCED,1,1,0,1,2,0,2,2,1.0,7.0,2,0.0,1.0,1.0,0.0,0.0,0
14169,F363E6354AA220B98D9E76AD220DC416,1,1,0,1,2,银金属色,2,2,1.0,4.0,1,1.0,1.0,0.0,0.0,1.0,0
14170,410E581BD0326D62D81E903CCB63457D,1,2,0,1,2,0,2,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
14177,3D18EF0C58B8EF207844C7DF86903A9B,1,1,0,1,2,银金属色,2,2,1.0,5.0,1,1.0,1.0,0.0,1.0,0.0,0
14180,F67D98FF54D1EF2F4A3321F582056B5F,2,1,0,1,2,0,2,2,1.0,4.0,1,1.0,1.0,0.0,0.0,0.0,0
14181,527AE75A228A0E294F3335453F631820,1,2,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
14187,811EB91E1764A1B590265F48266F04CA,1,2,0,1,2,0,2,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
14188,1AED5A6DD9F37D50E8AA59C8CBB59B1C,1,2,0,1,2,铂青铜金属,2,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
14190,EC43F8B821DD55639C8FA3CABC54ECA4,1,1,0,1,2,0,2,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
14192,392E45F9353A103A9E6F9A3CCA878541,1,1,0,1,2,红色,2,2,1.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0
14193,7E9E00FA6B79EA6E6DB3E93953E110A8,1,2,0,1,2,0,2,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
14195,942E77BD5350B0944AB112E5C909988F,1,1,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14197,0E2F5C5A471DF8ADF5A7075A558B7166,2,2,0,1,2,0,2,2,1.0,3.0,1,1.0,1.0,0.0,0.0,0.0,0
14198,EEFE99249FFABAB048D57F72F87F83F3,1,1,0,1,2,银金属色,2,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14199,4A78F0F7949D8BE3306629C4CB56729A,2,1,0,1,2,铂青铜金属,2,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14200,EBE3DF69E01FA0456A6D4F120C3F4328,1,1,0,1,2,0,2,2,1.0,4.0,2,1.0,1.0,0.0,1.0,0.0,0
14202,3F1402ADDE69DF7E2CE2A210EFA5C8A3,1,2,0,1,2,0,2,2,1.0,3.0,1,1.0,1.0,0.0,0.0,0.0,0
14205,9C2B8ED19DB0B6D8D3C0F9D5C1773EFF,2,2,0,1,2,铂青铜金属,2,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
14206,5C3BFAC61881AA6B85D5650662BE1417,1,1,0,1,2,铂青铜金属,2,2,1.0,4.0,1,1.0,1.0,0.0,1.0,0.0,0
14208,E97EDDA9521D3046449541FF78D456F9,1,2,0,1,2,0,2,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
14209,6EC9793BE30952AC8A2C449B7851D5A5,1,2,已婚,1,2,银金属色,2,2,1.0,4.0,1,1.0,1.0,0.0,1.0,0.0,0
14210,9BA02D3860F2BD7D37F37D725E02906A,2,1,0,1,2,0,2,2,1.0,7.0,2,1.0,1.0,0.0,0.0,0.0,0
14215,95B49F7953BBF85BD3CAA70E260F8C6D,1,1,已婚,1,2,0,2,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14317,68E49A7A354371AB924E592B74353E95,1,1,0,1,2,0,3,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14322,309C682EF86269E97663CD0BC335DEC6,1,1,0,1,2,0,3,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14323,B93596CB03A5C85E80A50E123E9C787B,1,2,0,1,2,0,2,2,1.0,8.0,1,1.0,1.0,0.0,1.0,0.0,0
14327,8F1669EEB059BA60601AD688927398F0,2,2,0,1,2,0,3,2,1.0,5.0,1,1.0,1.0,0.0,0.0,0.0,0
14333,02940558653F0A514E0A7A1B8E591DA1,1,1,0,1,2,0,3,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
14334,4C1B3AEB802D81A3011FF854C6638B2F,1,1,0,1,2,0,3,2,1.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0
14343,F0DFC08CE665A59EA6160FB9F4AA8DF3,1,2,已婚,1,2,0,2,2,1.0,8.0,1,1.0,1.0,1.0,0.0,1.0,0
14344,24A49CFD31FC2393DDF7529598A23A62,2,2,0,1,2,0,3,2,1.0,8.0,1,1.0,1.0,0.0,1.0,0.0,0
14345,92044799C6B41419753C8869114219DF,2,1,0,1,2,0,3,2,1.0,8.0,1,1.0,1.0,0.0,1.0,0.0,0
14346,26B66B4CB91CCEE203928ED8DB39392F,1,1,已婚,1,2,0,3,2,1.0,8.0,1,1.0,1.0,1.0,0.0,0.0,0
14347,9840619779A59099822F20C6FC40F4AF,1,2,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14350,94AE403F809237480AAFD06CCFAD7F74,1,2,0,1,2,0,3,2,1.0,8.0,1,1.0,1.0,0.0,0.0,0.0,0
14352,DBE1B08404277379C174DF9040D83300,1,1,0,1,2,0,2,2,1.0,8.0,1,1.0,1.0,0.0,1.0,0.0,0
14353,BA842D349A5C337153F7AC6D73AE1AF8,1,2,已婚,1,2,0,2,2,1.0,8.0,1,1.0,1.0,0.0,1.0,1.0,0
14355,E3D11088D1D054B308F4707DD43BDB33,1,1,已婚,1,2,0,2,2,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0
14356,1FCD67691BF5071DD53156515958D990,2,1,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14357,AAFFFD3EEFF0B8509E6770E6064B7D65,1,1,已婚,1,2,0,2,2,1.0,8.0,1,1.0,1.0,0.0,1.0,0.0,0
14362,77D2EA33C499B797EAE4D3E123C1BB18,1,1,已婚,1,2,0,2,2,1.0,8.0,1,1.0,1.0,0.0,1.0,1.0,0
14365,D0DD77F4F29212A9EBA940D7A5A62BFA,1,1,0,1,2,0,2,2,1.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0
14366,CBDB3843C43D1BED03661461D3DE3579,1,1,已婚,1,2,0,2,2,1.0,8.0,1,1.0,1.0,0.0,1.0,1.0,0
14370,C1AE3E4D3683AEF0EB55F07A71E90D5F,1,1,已婚,1,2,银金属色,2,2,1.0,8.0,1,1.0,1.0,0.0,1.0,0.0,0
14371,A41698B1180B69C54607EEEC75C7F044,2,2,0,1,2,0,2,2,1.0,8.0,1,1.0,1.0,1.0,0.0,0.0,0
14372,7B5A7197FE17D3D8FB81B78B1D15869D,2,1,0,1,2,0,2,2,1.0,8.0,1,1.0,1.0,0.0,1.0,1.0,0
14376,BAF56668A0196B78AC460B2A02C2965E,1,1,0,1,2,银金属色,2,2,1.0,8.0,1,1.0,1.0,0.0,0.0,0.0,0
14378,969CDE2D1982A99C3900676607086DCA,2,2,0,1,2,0,2,2,1.0,8.0,1,1.0,1.0,0.0,1.0,0.0,0
14381,962E91089CDAB6FC98E93472CDFDB8D5,1,2,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14382,B083010F758E93D960F3B237FDBBA8CA,1,2,已婚,1,2,0,2,2,1.0,5.0,1,1.0,1.0,0.0,1.0,0.0,0
14387,C20A4FE605FDE97E03323ACA899C2F81,2,1,0,1,2,0,2,2,1.0,5.0,1,1.0,1.0,0.0,1.0,0.0,0
14388,7FF57A639DFF4D22B04297BDEBCA47BD,1,1,已婚,1,2,0,3,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14393,70224A6D049DF3DBD71B05077F0DBE47,2,1,已婚,1,2,银金属色,3,2,1.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0
14401,B261CBD2FADDFE3DA00C1F2F86EF7B6E,1,1,已婚,1,2,黑云母色,3,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14402,0AB38F5C09BA26A76B86C34E474B6254,1,1,0,1,2,0,3,2,1.0,4.0,2,1.0,1.0,1.0,0.0,0.0,0
14409,2B3ED9A1AD0A6531565FDBEED03AF587,2,2,已婚,2,2,0,2,2,1.0,8.0,1,0.0,1.0,0.0,1.0,0.0,0
14412,E7E7027567B8CD4E6A283D560BFB1DE3,1,2,0,1,2,银金属色,3,2,1.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0
14415,8B2EC8F691BF443831CF2FB8FE28D61E,2,2,0,1,2,银金属色,2,2,1.0,3.0,1,1.0,1.0,0.0,0.0,0.0,0
14422,56DFD000397CFF23E920D5FAEA6D50B8,1,2,0,1,2,0,3,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
14427,F4876806B38D3F86A6591E400B6F9FFC,1,2,0,1,2,铂青铜金属,3,2,1.0,4.0,1,1.0,1.0,0.0,1.0,0.0,0
14440,239EEF4519A6D52FBB18512731D27317,1,1,0,1,2,黑云母色,3,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
14441,7E45E7A02ACF77297A0278D51F84E291,1,2,0,1,2,银金属色,2,2,1.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0
14443,A4EB3A8AADBA32F359307127E6196B3E,1,2,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
14444,642B9863A591BE4040756E7E17A99654,1,2,已婚,1,2,铂青铜金属,2,2,1.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0
14452,CE5C4508DA8227E33F140F2C57B8ACCC,1,1,0,1,2,黑云母色,2,2,1.0,8.0,1,1.0,1.0,0.0,0.0,0.0,0
14458,62DDEF0C6A3DE6BA452073439F0B90D7,1,1,0,1,2,0,2,2,1.0,5.0,1,1.0,1.0,0.0,0.0,0.0,0
14460,3A3CE8FBD2AB53F94007B39DD4A358EE,1,2,0,1,2,银金属色,2,2,1.0,8.0,1,1.0,1.0,0.0,0.0,0.0,0
14461,9FD949D3CA70D80EB0B37D50E742081E,1,1,0,1,2,银金属色,2,2,1.0,8.0,1,1.0,1.0,0.0,0.0,0.0,0
14464,67DE978C9B77E20D8F405F9A454492EB,1,2,0,1,2,银金属色,2,2,1.0,8.0,1,1.0,1.0,0.0,1.0,0.0,0
14465,91F05131DD063F6355C51A183D6CC14C,1,2,已婚,1,2,银金属色,2,2,1.0,8.0,1,1.0,1.0,0.0,1.0,0.0,0
14467,B17756C80C1763C811A6D8243317F403,1,2,0,1,2,铂青铜金属,2,2,1.0,8.0,1,1.0,1.0,0.0,1.0,0.0,0
14471,F181549E346A04B2A8D70597FC40810B,1,1,0,1,2,0,2,2,1.0,8.0,1,1.0,1.0,0.0,1.0,0.0,0
14472,AC40C55FFBAA5E9B465F80CF1B1F6239,1,1,已婚,1,2,0,2,2,1.0,8.0,1,1.0,1.0,1.0,1.0,0.0,0
14479,4F0041C94186DF48D11A767BB4B0138C,1,2,0,1,2,黑云母色,2,2,1.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0
14480,AE0841AEFC52153EB2851129C49FB5B5,1,2,0,1,2,黑云母色,2,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
14487,B96291853E960557BB7E2EB158763393,1,2,0,1,2,0,2,2,1.0,8.0,1,1.0,1.0,0.0,0.0,0.0,0
14493,826A2F6107BC45B95BFC26CF82415D25,2,1,0,1,2,0,2,2,1.0,4.0,2,1.0,1.0,0.0,1.0,0.0,0
14494,4F56B9A522CE96CD332673417BF85A4C,1,2,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14497,85A6AC20039EF3C515180190B5F04D52,2,1,已婚,1,2,0,2,2,1.0,3.0,2,1.0,1.0,0.0,0.0,0.0,0
14498,44D671D55FCEA216B95867389945FC79,1,1,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
14501,148DF37538118593EBA3DE56CAD91BAA,1,1,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
14502,32251171DD52052FA4771752FC85D489,1,1,0,1,2,0,2,2,1.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0
14505,9CF285AAC3EACE5E957488261A5FFB67,1,1,已婚,1,2,0,2,2,1.0,7.0,2,1.0,1.0,0.0,0.0,0.0,0
14507,C427A7CA98258D858D1333FBAC4A0590,1,2,0,1,2,银金属色,2,2,1.0,4.0,2,1.0,1.0,0.0,1.0,1.0,0
14509,014ED66EC22FCD68CF268FDAA8D1CC5D,2,1,0,1,2,0,2,2,1.0,3.0,2,1.0,1.0,0.0,1.0,0.0,0
14510,7EBB5400CFD50AA62DA5BE6D0281901F,1,2,0,1,2,0,2,2,1.0,3.0,1,1.0,1.0,0.0,0.0,0.0,0
14511,3FC5DEF2E4007A73744B11A3969A4CD9,1,2,0,1,2,0,2,2,1.0,3.0,2,1.0,1.0,0.0,0.0,0.0,0
14514,D92CC1074FC6FD14A9FD7B6A60C7463C,1,2,0,1,2,银金属色,2,2,1.0,3.0,2,1.0,1.0,0.0,1.0,0.0,0
14515,041717DD3694C8942C026D97A3A825E5,2,1,0,1,2,0,2,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
14516,3C9C45E45E135B11ACF5D2F9AC1167D5,1,2,0,1,2,0,2,2,1.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0
14520,E7FB38A1F94F48E8713AF285155E238A,2,2,0,1,2,0,2,2,1.0,3.0,2,1.0,1.0,0.0,1.0,0.0,0
14522,EDD5A01AF954CFB1194C5CF6353FB917,1,2,已婚,1,2,0,2,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
14523,F2843BBFD3D7B0EE8FFF5C4A3225A254,1,1,0,1,2,0,2,2,1.0,3.0,2,1.0,1.0,0.0,0.0,0.0,0
14526,6DBE124AB19A90E8E7C95D37661C620C,1,2,0,1,2,银金属色,2,2,1.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0
14537,83AF7D703C325D5416C53A32DD37C2CB,1,1,0,1,2,0,2,2,1.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0
14538,62C425B5F500B1420872FFC8416CE9B2,1,1,0,1,2,0,2,2,1.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0
14540,43427F19D481BBDC0958FA2616DC0469,1,2,0,1,2,0,2,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
14541,9630595052A98E9D89FF605E4B2032C5,2,2,0,1,2,0,2,2,1.0,3.0,2,1.0,1.0,0.0,0.0,0.0,0
14542,21BFB983BCCAC9B2F0CE4A9418E0EEA5,1,2,0,1,2,0,2,2,1.0,3.0,2,1.0,1.0,0.0,0.0,0.0,0
14543,35EC847B831E101917E40BD4F87A5EE1,1,2,0,1,2,银金属色,2,2,1.0,4.0,2,1.0,1.0,1.0,0.0,0.0,0
14548,D006C7F46F79215B54B41BE1D7458B9C,1,1,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14551,B07C14150255A2A7BCA298EDF18745BB,1,1,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
14552,50B036C4B828ABA5DE665CA3471341CB,1,2,0,1,2,银金属色,2,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14553,413B982E5F4A692A7AD13B2421BDC4BD,1,2,0,1,2,0,2,2,1.0,8.0,1,1.0,1.0,0.0,1.0,0.0,0
14558,2A93E4550B1B694D409D75403CF8EC25,2,2,已婚,1,2,0,2,2,1.0,5.0,2,0.0,1.0,0.0,0.0,0.0,0
14559,AC3D99A30158B1F470922965719DE2B5,1,2,0,1,2,0,2,2,1.0,3.0,2,1.0,1.0,1.0,1.0,0.0,0
14560,56F65EBF33C5970C6AD1A2A301449814,1,2,0,1,2,0,2,2,1.0,4.0,2,1.0,1.0,0.0,1.0,0.0,0
14564,86E3E7286669DB79F60DB0F08C86B99A,1,1,0,1,2,0,2,2,1.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0
14565,F951D7505DB2A21FBFBAB20CFEAAA5F5,2,2,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,1.0,1.0,0.0,0
14566,E2112E4A4C16B5CAEDE7E11C5C6942CA,1,2,0,1,2,0,2,2,1.0,3.0,2,1.0,1.0,0.0,0.0,0.0,0
14567,DA4B4CDC5C183FD168CF5F11F4E7B309,2,2,0,1,2,0,2,2,1.0,3.0,2,1.0,1.0,0.0,1.0,0.0,0
14568,FC2D4243C3F645C3673B85437D036368,1,2,已婚,1,2,0,2,2,1.0,5.0,1,1.0,1.0,0.0,0.0,0.0,0
14569,BCD84424860B02D191BC8AA6309806FB,1,1,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
14571,183E1B1F8E6C34DFFFE3B3B24EBC53B1,1,1,0,1,2,0,2,2,1.0,3.0,2,1.0,1.0,0.0,1.0,0.0,0
14574,ADCCC7D2BBB78CD7914DA0DBB46594C9,1,2,0,1,2,0,2,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
14581,9CC5A1DB1BB3390ECAE05854C74C9309,1,1,已婚,1,2,0,2,2,1.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0
14583,7A12180C5E8EA6E25273C75B70FF91F7,1,2,0,1,2,0,2,2,1.0,3.0,2,1.0,1.0,0.0,0.0,0.0,0
14586,416F5F88EBCF606B8F8061A3EC230FBE,1,2,0,1,2,0,2,2,1.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0
14587,F99FF5B2965C072BD407605B35454CEF,1,2,0,1,2,0,2,2,1.0,3.0,2,1.0,1.0,1.0,0.0,0.0,0
14589,068C9439D9E7E553BCB002F68C4F639A,1,2,0,1,2,银金属色,2,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
14590,061F59D7A4369BEE594E9C2A7CBD7335,2,1,0,1,2,0,2,2,1.0,3.0,2,1.0,1.0,1.0,0.0,0.0,0
14591,ED5F8D6C557F2B70A05FF40FEB600B32,1,2,0,1,2,银金属色,2,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14592,1C539F0D9F5C7C9E079B306576E9A2DD,1,1,0,1,2,0,2,2,1.0,5.0,2,0.0,1.0,0.0,0.0,0.0,0
14595,B3938D6B830F4B5CEF66D1D655C6CFE3,1,2,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
14601,F1E34ABA3CEEE1066156C7D86893C506,1,2,已婚,1,2,0,2,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
14602,2F9CB397F87D7E2795799AC1964F0182,1,1,已婚,1,2,0,2,2,1.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0
14606,104A4D92B43E78D631B7785A0D3D4891,1,1,0,1,2,银金属色,2,2,1.0,5.0,2,1.0,1.0,0.0,1.0,0.0,0
14613,5E1ADFF5819C986E1BD69E9EF30370FA,1,1,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,1.0,0.0,0.0,0
14615,F7751B47CBB8A3E743C5FE0166B4A05C,1,1,0,1,2,银金属色,2,2,1.0,3.0,1,1.0,1.0,0.0,1.0,0.0,0
14616,E7BE4447B1465960802BFF617E1F4410,1,2,已婚,1,2,0,2,2,1.0,4.0,2,1.0,1.0,0.0,1.0,1.0,0
14619,C7166C0B97879E0CB5407591085B9009,1,2,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14621,DF611C2961280E6E5AE08A00FAAE84A7,2,1,0,1,2,0,2,2,1.0,4.0,2,1.0,1.0,0.0,0.0,0.0,0
14622,9BEED6AA6B73898841AD4AAE28534422,1,2,0,1,2,银金属色,2,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14624,B9677F52CF9CBA4B415DDB761031DDAA,2,1,0,1,2,0,2,2,1.0,5.0,2,1.0,1.0,0.0,0.0,0.0,0
14625,63B66FA85ACF707D164C77CDF901732C,1,1,0,1,2,0,2,2,1.0,5.0,1,1.0,1.0,0.0,0.0,0.0,0
14627,4B1399D1536B94917AE65C513162FE39,2,2,已婚,1,2,0,2,2,1.0,3.0,2,0.0,1.0,1.0,0.0,0.0,0
