,CUST_ID,CUST_SEX,CUST_AGE,CUST_MARRY,BUYERPART,CAR_MODEL,CAR_COLOR,CAR_AGE,CAR_PRICE,IS_LOAN,LOAN_PERIED,LOAN_AMOUNT,F_INSORNOT,ALL_BUYINS_N,DLRSI_CNT,GLASSBUYSEPARATE_CNT,SII_CNT,IS_LOST
16535,790BE43D43E812458959618E2773076B,1,1,0,1,2,银金属色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
16588,4157797524A0BB9377C51F751C42651A,1,1,0,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
16752,7B14F6758B110414833420C500BC537C,1,2,0,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
16778,4FF62DE926300CD670C63E464CFC111F,1,2,0,1,2,黑云母色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
16855,1875964170EB3973142FD2E96720C965,2,2,0,1,2,银金属色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
17185,A590E856A7FE09207E8C6428A02D01C8,1,1,0,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
17208,395AFA2A1B3E0371F0B7E82D5D4E1E41,1,1,0,1,2,黑云母色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
17344,192A3C236613ABD7B86C55E247554674,2,2,0,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
17561,DBC14F7F3955E712F6045A73FF20371E,1,2,0,1,2,黑云母色,3,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
17652,8650E4547C7018A9E6B934C309325238,2,1,0,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
17741,E68F9270498CCFE2094A13D08EE31239,1,2,0,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
17843,D189E15DAE53B3E06CF76D4633C99B5B,1,1,0,1,2,银金属色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
18056,7BA805E3323139CF6A6E55837DAD87AE,1,1,0,1,2,铂青铜金属,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
18278,6D0286EA8A09F8CC2131F905475C50A0,1,2,0,1,2,黑云母色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
18550,6FDB84D097B6C727CBCFD8DE35CEEC24,2,2,已婚,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
18721,13C950DA4B90DA49D2A0A4782E8C2113,2,1,0,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
18971,497DB224A36A22258A76F0DFE3C3DB0E,1,2,0,1,2,黑云母色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
19026,50BBB292F69B12ED6A82DDC120C578B8,1,2,0,1,2,黑云母色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
19086,5B026EEC2AC15D3249CBE64092ADC024,2,1,0,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
19545,0742F70A5FBF79EDDC25C454F59C8FBB,1,2,0,1,2,0,3,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
19603,22CF79D870A56C1CE8EA9AFE018CFC8C,1,1,0,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
19726,026B9675942C5A0FA41F9BD1E29710A5,2,2,0,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
19812,C825FCF0D312521BD37CD83359D0E575,1,1,0,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
19847,6CAF9987087158CDD75CF7A3E11E4C20,2,2,0,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
19952,1A5F0907A4B519A74D28F44219CB7F90,1,1,0,2,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
20025,2C44EEB088415B6D02276E031D6EDF1B,1,2,0,1,2,黑云母色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
20030,089D4E11B0E1515CD55F617BDCC41C49,1,2,0,1,2,铂青铜金属,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
20119,7204AE58860BCE18480E4D1C2AB753E5,2,1,已婚,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
20149,F1F47E6E877C1BF04DC6E0D648DCD7AA,1,2,0,1,2,黑云母色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
20991,92A748EDDBB107E1B28D418555FE96F9,1,1,已婚,1,2,银金属色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
21019,3FA680BE92FE7990165BC4EC6D4CCAD1,1,1,0,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
21198,7CE48B4B40E2B0059E87125357BD51F4,1,2,0,1,2,黑云母色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
21234,62EFB7340A6AEA8AD2E8E668EBE2EFAD,1,2,0,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
21385,A0AB18376F7593D9CE2F9FB45A95853D,1,2,0,1,2,银金属色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
21495,0566BC008A0E3C91FF16A97A3DE207FE,2,2,0,1,2,黑云母色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
21688,0FA0034F9821D898A560CB25DD1E5406,1,2,0,1,2,0,3,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
21858,33164240F957A0F81039596A62D46674,1,2,已婚,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
22108,1B05518CA5CF460D613650ADEE5BBBE3,1,2,0,1,2,红色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
22836,E64EC976EC14B5EB119FD7334981E6F3,1,1,0,1,2,黑云母色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
23367,0C4468C351EBF8B5B83C25DE70EDC7C6,1,2,0,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
23897,439F84A2AF3C0C5FC9395C6E793C3149,1,2,已婚,1,2,铂青铜金属,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
23899,371AA7ADE15BEEB96092BB511E258119,2,1,0,1,2,灰金属色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
24106,93D7F49241BD1E0EBAB37653E35F36D6,1,2,0,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
24122,DA708B8CDC5A177B7362A35D2B51C132,1,1,0,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
24250,6EDDC1E1E777FCE6ECC49BB25ABABE06,1,1,0,1,2,银金属色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
24418,61E5242232786B1CF1A151BCA48E9D43,1,1,0,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
24449,C3512FB3D61EF80B2504CB0EE7DAFE3B,1,2,0,1,2,银金属色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
24471,69146F4BF03FADC3FD81E96AAAE362A3,2,2,0,1,2,0,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
24573,A5C0B8A7235FABE365DF85A1B279F2FD,1,1,0,1,2,黑云母色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
24703,48F84D50F54B2DFBCDE7ECF6BF789382,1,2,0,1,2,银金属色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
24843,CDDC1E0CDC0B3BD557BC491B231659DA,1,2,已婚,1,7,银金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
24846,A9CC9EFE5D81A483264E571A3B8792C7,1,2,0,1,7,银金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
24847,8E63933B631868F2D3AE413E5CDDB842,1,1,已婚,1,7,白色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
24855,99C65D70F703BFB8B14F6FEBD3393C00,2,2,0,1,7,白色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
24903,361010D23BCD8A3E784D1D2DC3142441,1,2,已婚,1,2,红色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
24911,4BAA22F2DB74F3D0E67274E1128C68A5,1,1,已婚,1,2,0,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
24928,82370A9ADC05C7BF47A0F829AAB9C114,1,2,已婚,1,2,0,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
24960,84ADFC8942C3B2B6B0DA2BD010BC2813,1,1,已婚,1,2,银金属色,3,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25109,1620914F7EB07C0C555A16929685F808,1,2,已婚,1,2,灰金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25113,C1DE911833BD166F5ACD9FD8BE6CBD4A,2,2,已婚,1,2,银金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25116,E8B389A758FBD9E8FCDBC0ED9A59F3B0,1,2,已婚,1,2,黑云母色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25143,9A1B287A21DADD54D91F6AAFCCD6013F,1,1,已婚,1,2,黑云母色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25179,77666ACE019E63FFF44B5ED77680047C,1,2,已婚,1,2,0,3,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25291,707333229057078A86B7DE334D3D7A2F,1,2,已婚,1,2,0,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25293,E42F7FA838B3DA5CCFA97FD436C4146B,1,1,0,1,2,0,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25306,BC94444EC3F307799578F76096790EA5,1,1,0,1,2,黑云母色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25322,669617B31C2979173A98323146C93F92,1,2,已婚,1,2,0,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25424,8007AF584140D5BE03D6D11F6095C1A0,2,1,0,1,2,0,3,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25470,03A5AC017C7A45D25BCA69976257B1B7,2,2,0,1,2,0,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25472,E8612D534EC18DCE2E15B8924021F70E,1,1,已婚,1,2,0,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25474,388AF3EDC7DBFE0F5379BE2D4E69E99E,1,2,0,1,2,银金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25480,BE68129D23D7736D0F523DAC35153E20,1,2,0,2,2,黑云母色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25481,8AD542976FB810A9C18BAA5ACB9B9E92,1,1,0,2,2,0,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25484,8C4DAA0EB111D03F00A4F97DEF090D33,1,1,0,1,2,灰金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25588,9A76EF0630261E7E0269343B2033CE51,1,1,0,1,2,银金属色,3,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25670,F79EA319922EDFA9C29FBD57BB02E605,2,1,已婚,1,2,银金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25671,11B751C9350E68ACE7BAE8B684216E2C,1,2,0,1,2,黑云母色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25673,6E76414D4F536D5CF9AD916BD76D86A0,2,2,0,2,2,红色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25676,272CAE34F42AB1B27D952579FDFBA119,2,2,0,1,2,0,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25677,D00C3D2FA356BE44FB61CBACA12DE2CB,1,2,0,2,2,红色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25680,858B8D95DA4C40730F9A91E4DAC315FB,1,2,已婚,1,2,银金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25715,9DCEF04EDA3F1A387B507E6FFE088C99,1,1,0,1,2,银金属色,3,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25777,1B47E51E7CDADAF8B41C4EDC04A23415,1,1,已婚,1,2,0,3,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25867,FD30D89102C5BF8A8001C239F1091065,1,2,已婚,2,2,黑云母色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25871,1B23481FB4BF78A3041D47A819F97BF3,1,2,已婚,1,2,黑云母色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
25956,4835904322B092622B2C6F7B9483AE1F,1,1,0,1,2,0,3,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26074,E745F3A9A4E39DA6773F49163EB4B893,1,3,已婚,1,2,灰金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26078,61DF021C93559D5E61AC3D8356697B1F,2,2,已婚,1,2,银金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26081,1AF4E161FDA55E3CAF62C081F99918C5,1,2,0,1,2,银金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26083,0F1D4C392FCF294C06507141E09660EA,1,2,已婚,2,2,0,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26092,EDB0E81D252ACDC48D18BB94F730C60E,1,2,0,1,2,黑云母色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26120,A76011CE9E606CB642DD5A032DF84256,2,1,已婚,1,2,0,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26123,438DCFD3A698CD45B9CE5B3D5193D706,1,1,0,1,2,黑云母色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26129,5079512783B161FFD4075D2E5524DD81,1,2,已婚,1,2,银金属色,3,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26316,5438D72771A7F00DB57C42287C7AA4EA,1,2,0,1,2,银金属色,3,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26445,1E2594EAA7E2E16AE5F6B44030BE259A,2,1,0,1,2,0,3,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26474,949103F2A82E4E0EE3E2306C74113277,1,2,已婚,1,2,0,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26475,F06D188743E9D2BBB3188971A764083F,1,2,已婚,1,2,黑云母色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26477,C23B48972AD9D08E31DD6618A09B0FE3,1,2,0,1,2,0,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26479,4385DF81C8853C3CD16C47447DC2014E,1,2,已婚,1,2,黑云母色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26487,BCCFB7D35AD25D92090E1FEFDDED0912,1,2,0,1,2,黑云母色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26664,649A504B0E12858F630C7271B32C06A1,1,2,已婚,1,2,黑云母色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26668,0D50E837C991A906900884174E8E69F8,1,2,已婚,1,2,银金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26671,FC622BE0210AB3D56C3567C8E81C62EE,1,2,0,1,2,黑云母色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26672,1157209E7E0C6A6B54B55E8851C26B19,1,2,0,1,2,银金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26844,4A25831714E6D2C9A9FA27D5798B0EDE,2,2,0,2,2,0,3,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26853,DBC87140C78BA36DB546CC737F97E06B,1,2,0,1,2,0,3,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26865,2E91A237469F922F12618887A961D5E6,1,2,0,1,2,银金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26870,24959F88325B3D12FFB7308D93C6B820,1,2,已婚,1,2,银金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26874,65DAFD5896FF650D04BC8CB76E058434,2,2,已婚,1,2,0,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26878,7E10365D519980D739D672D4304DDEC1,2,2,0,1,2,0,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26879,EFFE4BC4EE07B35FB57CD7920589D4E1,2,1,已婚,1,2,黑云母色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
26880,596750603707B0857E52732934832E13,1,2,0,1,2,银金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
27002,2A4F13E236E35C095C2AEA2D5777CD56,1,2,已婚,5,2,黑云母色,3,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
27437,776D0E7332B454A830824B71BBDBEB96,1,2,0,1,2,灰金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
27526,2D3EF4024E4318825249E5363939B3DC,1,3,0,1,2,黑云母色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
27572,3E86FD125D4FE1B07AE45A4CFC19C0ED,1,2,已婚,1,2,黑云母色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
27573,376778DA467D46CD22370B4FCBC39286,1,2,已婚,1,2,银金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
27574,E8994B7AA442DA891A1EE0D0F57B8FC8,1,2,0,1,2,黑云母色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
27637,BABED35A30093C0AB980348FDEDEEB34,1,2,已婚,1,2,灰金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
27733,F686FDB6CFCC853DA3BC766919ACC496,1,2,0,1,2,黑云母色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
27737,F9F6686A6428A822C6CD43B98595B08D,2,2,0,1,2,灰金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
27785,B519B8D490C89E6BADE418CF38AA1127,2,2,0,1,7,浅蓝金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
27791,F7282CC009B64836960D802DD6AD8DD3,1,2,已婚,1,7,银金属色,4,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
30284,4906CFAE7303A0A679832335FD4F3F98,1,1,0,1,2,珍珠白色,2,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
33173,F443DFC3312A6E518F4A2D8F5EF28E4C,1,2,0,1,5,宝石珍珠白,2,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
33482,0772D7818AEB9995665F75CC0F034816,1,3,0,1,5,黑色,2,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
34349,FF211778507D3F75FE3BF777DD3412FD,1,2,0,1,5,宝石珍珠白,2,4,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
34782,1CC1F8AC67792993B5A157F649692E06,1,1,已婚,1,5,宝石珍珠白,2,4,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
34838,1B2C86431767B9374243A36680BB1978,1,2,已婚,2,9,银金属色,4,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
34849,E85262307C63B87D8909F2C570506A23,1,2,0,1,9,深棕金属色,4,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
34853,5E4BAC103FE8017230C9CBFF33418F5E,1,2,已婚,1,9,银金属色,3,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
34855,2B7D65D6620BAE25B4E71552973943E5,1,2,已婚,1,9,黑色,4,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
34865,D1AC2BA9FFEBB4F08F5A590F25130E99,1,2,0,1,9,黑色,4,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
34895,41CF2B0D81396E95462D6409B60E7FD1,2,2,已婚,1,9,黑色,3,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
35238,CE522AC2DD7378A0CF69BFECCFDE1944,2,1,0,1,9,宝石珍珠白,2,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
35295,86445EB451650EE0AE96451A953E2653,1,2,已婚,1,9,黑色,4,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
35493,0231A061F1E7E87F12E3B08CC574F3B3,1,2,0,1,9,宝石珍珠白,2,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
35520,60C37D915215EF242C455773555D5880,2,2,0,1,9,宝石珍珠白,4,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
35522,7C4A2DE7954AE3F94FE99BD916282DB1,1,1,0,1,9,宝石珍珠白,4,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
35529,40E5FF528335817B9A8CC7179992C688,2,1,已婚,1,9,宝石珍珠白,4,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
35542,51F0DACF5390051607B85B55A39D67B1,2,1,已婚,1,9,黑色,4,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
35585,B98EBCAA4BDAE6B1FC44569C77DCB35E,1,2,0,1,9,黑色,3,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
35737,0D2CD3077647D4BC2F2A201A461AD60C,1,1,已婚,1,9,黑色,4,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
35739,43DFE072F92530A4CC1CC74B3D174A08,1,2,0,1,9,冰钛金属色,4,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
35811,A3339A56FD0A668B323B24EAF1AEF806,1,1,0,1,9,黑色,3,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
35871,879BBEE2FC771594A6A550F41B874185,1,2,已婚,1,9,宝石珍珠白,2,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
35908,CD16D4D1B44A588E42008329F002C4A3,2,1,0,1,9,宝石珍珠白,2,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
35951,CAFE28C48D622C4F90D20EFF3A493562,1,1,已婚,1,9,黑色,4,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
36006,B11C125CC4DA0904FAABE207FBBC7314,1,1,未婚,1,9,黑色,3,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
36092,AEA2ECFB07A8A83B56B2E8967A50BD11,1,2,0,1,9,宝石珍珠白,3,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
36176,D6096E6AEB0B90CA37D9F783FB22D0E6,1,2,0,1,9,深棕金属色,4,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
36187,D83A4030DCDD73CC648B2CF2E03BC221,1,1,0,1,9,黑色,4,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
36195,6223CED7CEE340530A1F59399DA0AC02,1,2,0,1,9,宝石珍珠白,4,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
36303,E171B7DF62BEC2E478BF35E8B90A024C,2,2,0,2,9,宝石珍珠白,2,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
36326,087444F92CFC2CF4636DA2D95D81917F,1,1,0,1,9,黑色,2,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
36352,26041A00BF0A7501C4533FDCB6027F4C,2,2,0,1,9,宝石珍珠白,4,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
36354,0586AF49FF1EBC571B20D6A497FAA6DA,1,2,0,1,9,银金属色,4,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
36363,9E2ECF8EA0DCBB5A124EA7F7D02CE9DA,1,3,已婚,1,9,黑色,4,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
36369,92B3C5B3C585F87FE63492ACCF012A07,2,1,未婚,1,9,深红云母色,4,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
36403,4E4B77BAB891D907D4FEE06F809F56C5,1,2,已婚,1,9,宝石珍珠白,3,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
36547,0D26AD41E47124117710A6EFF115C322,2,1,0,1,9,宝石珍珠白,2,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
36581,AF933DDBFF299C8FAA1E64D69A022B67,2,1,0,1,9,深红云母色,2,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
36600,EF39041FC97D1D5878B61DABFE1DEC1D,1,1,0,1,9,黑色,4,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
36723,ECBBC898263139EC5758B88B70CF9EEC,1,1,已婚,1,9,宝石珍珠白,2,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
36852,20818A8CAE0C24868E9E3EC459E499F5,1,1,0,5,9,黑色,3,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
37097,9F3F0EA727BF974B7D00A948CB04C2B4,1,1,0,1,9,青铜云母,3,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
37224,6C49C00F290C1A93B861105452CE5954,1,2,已婚,1,5,黑色,4,4,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
37228,C7AF5024A3C3301AF60D32DA31883DA3,1,2,0,1,5,黑色,4,4,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
37711,42022B5DEA7F53D64AD58EB0C76156AF,1,3,已婚,1,5,黑色,4,4,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
37805,73E7FBBC6EA2A1490B40D027C64ED155,1,2,已婚,1,5,银金属色,4,4,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
37866,38213986F1624704B2F334F8CBADA8F0,1,2,已婚,1,5,黑色,3,4,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
37892,10F3EC0C7E4590E076B38542723EAD87,1,2,0,1,5,黑色,4,4,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
37988,56054B3B4F576A6FC7809CC3F8496FA4,1,2,0,1,5,黑色,4,4,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
38093,F35CD8F5C139D86ED8CC090A98287A4E,1,2,已婚,1,5,黑色,4,4,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
38198,C5A32EC813FD7F060542F73D03C8725D,2,2,已婚,1,5,黑色,3,4,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
38940,19684CF520C6283195EC64700045AD7E,1,2,0,3,1,米黄金属色,3,4,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
38950,D980DCBB81B07B6CB8843172AC2E6DE8,1,2,已婚,2,1,米黄金属色,4,4,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1
