,CUST_ID,CUST_SEX,CUST_AGE,CUST_MARRY,BUYERPART,CAR_MODEL,CAR_COLOR,CAR_AGE,CAR_PRICE,IS_LOAN,LOAN_PERIED,LOAN_AMOUNT,F_INSORNOT,ALL_BUYINS_N,DLRSI_CNT,GLASSBUYSEPARATE_CNT,SII_CNT,IS_LOST
8299,290E5D4027E05162389A8A9B6F1D8CE9,1,2,已婚,1,7,0,2,1,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
8402,EACEB2BCBAD219D3E940B5A4FA9B1186,2,1,0,1,7,0,2,1,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
8660,0A3D92976C42D9F5966C88453A24CF81,1,2,0,1,7,黑云母色,2,1,0.0,0.0,4,1.0,1.0,1.0,1.0,0.0,0
8772,0F1865E76A4E53FE03DB763CBDD4DC5F,1,2,0,1,7,0,2,1,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
8816,83A0E32CC25A625331C9497CA863115C,1,2,0,1,7,0,2,1,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
8822,2F148C638E2A041477A6B4EB7E7A005A,1,2,已婚,1,7,0,2,1,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
8827,498DE02DD025ACE2EB3579ABCE18DC6C,1,2,0,1,7,银金属色,2,1,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
8832,F03FD7CB70B21D9BA4CE5158EE175ECD,1,1,已婚,1,7,0,2,1,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
8835,A9BAD30C7D18CDE960DA2E2836CC53DC,1,1,0,1,7,0,2,1,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
8852,B1B376DAB842AADFD8544479222CCC3C,2,1,0,1,7,0,2,1,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
9148,8B9AE2559541045BB9E49C5C60663B6E,1,1,0,1,7,0,2,1,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
9186,3B3C21FA4EB079A4E01DAC6DFE8905AB,1,2,0,1,7,0,2,1,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
9235,F311759A08F4F56DC716CD9BA4E14D38,2,2,0,1,7,银金属色,2,1,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
9249,62933B05CE0C33BF19D25147758C5E57,1,1,0,1,7,银金属色,2,1,0.0,0.0,4,1.0,1.0,1.0,1.0,1.0,0
9607,B903ACC9C71647B43B059E7FA5E207AB,1,2,0,1,7,0,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
9618,C8E33828CC62D2CE589E12B8FAA64401,1,2,0,1,7,橙金属色,3,1,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
9659,3C82FB219C9EC3C058AB6AF176AD2BC8,1,2,0,1,7,紫云母金属,3,2,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
9660,9E1148EED1A8FDE8EB1D2F69F5ED4B81,2,2,0,1,7,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
9673,401BF71F58C1F52AD479D2F1BA3B34CB,1,2,已婚,1,7,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
9683,227142D5520BC30B9F61A10EAF9E3D1A,2,1,0,1,7,蓝金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
9708,8B181DF8A053E3129BBE499BC8C05369,2,2,0,1,7,0,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
9741,9C897F3478C72F1B68794E05CC99325A,2,2,0,1,7,紫云母金属,3,2,0.0,0.0,4,1.0,1.0,1.0,1.0,1.0,0
9754,B31E98678E19D3B46D66F1748E1E2E14,2,2,0,1,7,0,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
9804,13E6DD123CE291EA4A9205418B4A608F,2,2,已婚,1,7,0,3,2,0.0,0.0,4,1.0,1.0,1.0,1.0,0.0,0
9910,B6F97D28AE349BA88C4ED61E7584D361,1,2,已婚,1,4,黑云母色,4,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
9973,429F83B82981174B44953C298BF6F60F,1,2,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
9988,E671F9B19A5D766AA6F2B3D5EBE92AD3,1,2,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
9989,4030D3057402D4F60CD0D58955DD53C9,1,2,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,1.0,0.0,0.0,0
9990,95AD84D6B586FA09FD2D8D4042F5CF55,1,2,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
10002,50A446A518327DF549FD89BC915E9B5B,1,2,0,2,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
10024,45998E3E2336105A996CF6211579A96E,1,2,0,1,4,白色,3,2,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
10047,744A44D0B0BF2ED32CBCCFCFE40C1AE2,1,3,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
10064,F3D178F5E13ED5E52295C10DD056EC8C,1,2,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
10069,A92F6C8EFEC22AD05E9150D86950661D,1,2,0,1,4,黑云母色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
10138,AC9A500DC4D05B85627C85F2339DF5CC,1,1,0,1,4,白色,2,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
10140,3E785E537E1B85E8E9E09D3EE266BFD3,1,3,已婚,1,4,银金属色,2,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
10180,D94ED8AC60CA6E753773C0DC5660E51B,2,1,0,1,4,银金属色,4,2,0.0,0.0,4,0.0,1.0,0.0,1.0,0.0,0
10183,196B6C2A4D1E5B073D35BE756BFE9802,1,2,0,1,4,银金属色,4,2,0.0,0.0,4,0.0,1.0,0.0,1.0,0.0,0
10184,664CE9B2B390C1CDDF81C160FE13806B,1,2,0,1,4,银金属色,4,2,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
10199,554A26C4E7D354B7CC0280A259EA581D,1,2,0,1,4,银金属色,4,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
10215,0B778FF2C621B6E3B9CECA44540EE9B3,1,1,0,1,4,银金属色,4,2,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
10265,1DC40C6D08F95ED48A4F00928982E49E,2,1,0,2,4,银金属色,3,2,0.0,0.0,4,0.0,1.0,0.0,1.0,0.0,0
10273,30E93C20360D37CE9323C1304DF9931C,1,2,已婚,1,4,红云母金属,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
10302,0B47CFE7A3095A1B74AEBC76233B6849,1,2,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
10324,561AA147606E6CE32BC01263606F348B,2,2,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
10331,082A5C0CF72361AA7F99273E90561C85,1,2,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
10378,F1E00070653AFEE1C47DF9282405F8F7,1,2,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,1.0,0
10387,A0D49B5A2831A1B311700F0741DA6DB9,1,1,已婚,1,4,黑云母色,3,2,0.0,0.0,4,0.0,1.0,0.0,1.0,0.0,0
10392,CDA50B346CAA0241AD9858D161E9E0B5,1,1,0,2,4,白色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
10433,05C702E2B83F8DBB448B826A2781DCB7,1,1,已婚,1,4,白色,2,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
10435,7242DFA7CF8D452F1A783FF3D1AE1E92,1,2,0,1,4,白色,2,2,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
10444,684070B6C13B21ED601FE6218AD6AFA0,1,2,0,1,4,白色,2,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
10456,952BDE576369BB85EAC329AD83ABDECD,1,1,0,1,4,银金属色,2,2,0.0,0.0,4,1.0,1.0,1.0,0.0,0.0,0
10469,EE2AAC3261BD9EF3653DEB47B2F9ED0A,1,2,0,1,4,黑云母色,2,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
10503,CB322E29286D2877EA01225AE4C16FC3,1,2,0,1,4,深蓝金属色,4,2,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
10509,CB3F7AFD1C53A3FFF81D07B11D5B1EF1,2,2,已婚,1,4,银金属色,4,2,0.0,0.0,4,0.0,1.0,0.0,1.0,1.0,0
10528,4D79D8F5D4385656CD8ACAB8BBE1C982,1,2,0,1,4,白色,4,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
10530,DF2F4476E03AAF1BE148742718CA7759,2,2,已婚,2,4,银金属色,4,2,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
10533,ECE2C2FDD02E79EE959C516C2911A460,1,2,已婚,1,4,银金属色,4,2,0.0,0.0,4,1.0,1.0,1.0,0.0,1.0,0
10617,71986CC6A9C49FA62608A5C59FB6BD88,1,2,0,1,4,黑云母色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
10625,900FAF1AD11850E57C00B8039C88C870,1,2,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,1.0,1.0,1.0,0
10653,7ECC03F7E14114ACD35E6FB78A216962,1,2,已婚,1,4,银金属色,3,2,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
10666,EE59C345FC6EBBA0D08B72688D28A092,1,3,已婚,1,4,白色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
10682,35FB36DA639202B1DF927EABF4856306,1,2,0,1,4,黑云母色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
10710,4A6E473B7D7BD4F745F887BC7593A6F7,1,2,0,1,4,白色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,1.0,0
10717,7B15A1F22B764C5DB06F70A19E195622,1,2,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
10748,692814F82C9606F8FBFC5E3AC759E15E,1,1,0,1,4,白色,2,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
10760,28D09DE54886DC6D911C1C8C0E377E49,2,2,0,1,4,银金属色,2,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
10780,C88C27E1C2CE5768C0F7E53E12F41B3E,1,2,0,1,4,白色,2,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
10809,A076EE34DE49D1F47F36DA1C0254FBEC,1,2,已婚,2,4,黑云母色,4,2,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
10828,F08174B4CCD9A2BB49BE2C844A89A16F,1,2,已婚,2,4,白色,4,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
10838,4AC6936CB6A9A0D852C984ADA47A2FA2,2,2,0,1,4,银金属色,4,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
10850,D0334172E8882A87BE8A41B84B326902,1,2,0,1,4,银金属色,4,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
10873,CF2A6A43B929E65CC5C8CDC51D519B5E,1,1,0,1,4,银金属色,4,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
10888,F37D49EB197B35C380C738D4E16C947E,1,2,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,1.0,1.0,1.0,0
10894,46B1BAB1C5C960FF742A74F133CD3C03,1,2,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,1.0,1.0,1.0,0
10915,0BDAA193F1DCB82F79EE77806B3C9F6F,1,2,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
10916,E15599F76D07E212EF79EC6E25CEEADD,1,2,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
10971,863A1C06267C8248403DE5565FDC0E1C,1,2,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
10978,D6D744DC1A813E022F1501B676EBDD42,1,2,0,1,4,银金属色,3,2,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
11023,503A5A9DD3371A33A11762669F3CF05F,1,2,0,1,4,白色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
11079,EDEEFCDB085458BB102F96031DB168DF,1,1,0,1,4,银金属色,2,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
11092,E1353BCE04440EDF2B1DE8DE86E1B73C,1,1,已婚,1,4,白色,2,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
11123,57FA7AF9612EFCF34B0FADFE5B66DFD4,1,1,已婚,2,4,银金属色,4,2,0.0,0.0,4,0.0,1.0,1.0,0.0,0.0,0
11124,7A4E7E3C5596A5DC52A1AA5BC1A97B28,1,2,已婚,1,4,银金属色,4,2,0.0,0.0,4,0.0,1.0,0.0,1.0,0.0,0
11149,1AC39B939F9B17D37CC71A0C6DE0A4A8,1,2,0,1,4,银金属色,4,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
11195,13949D5948D6AE799CA5603505012406,1,2,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
11198,EC3328A48977A5B400F3A74DE48C3AED,2,2,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,1.0,1.0,0.0,0
11211,C722496F9EE1C4CEFD026D62A680BCA0,1,2,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
11222,ECEA5D430F50AFB59E2E2D25ED430DBF,2,2,0,1,4,白色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
11227,E24E3A878E8ACAB188FCB350D215F91F,1,2,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,1.0,1.0,0.0,0
11272,C67148105702B9D8247A7073502A3E31,1,2,已婚,1,4,银金属色,3,2,0.0,0.0,4,0.0,1.0,0.0,1.0,0.0,0
11326,75ECDC9FE1620A5A18EBB52C6277D68B,1,2,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
11331,632FFD7037DC801A2DBA28E1BB1AAF75,1,2,已婚,1,4,黑云母色,3,2,0.0,0.0,4,1.0,1.0,1.0,1.0,0.0,0
11339,A4FB93D00F19FDD5CCC9CFA902E93A6F,1,2,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,1.0,0
11343,0C477D4F442351DD49D5877E6533FC6B,1,3,0,1,4,白色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
11382,AFFFC113598AD487CE85121A7F32F483,1,3,0,1,4,银金属色,2,2,0.0,0.0,4,0.0,1.0,1.0,0.0,0.0,0
11390,0447FF693A849BBE720E62F32358F6B7,2,1,已婚,1,4,白色,2,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
11420,09DEB536E32550CC9878971AB3A8F70D,1,2,0,1,4,白色,2,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
11421,ADE350A139C8F8B116DED5CC0ACF8152,1,2,0,1,4,银金属色,2,2,0.0,0.0,4,1.0,1.0,1.0,0.0,0.0,0
11465,E6DF18725258C6C3ED2D6BF321079427,1,2,已婚,1,4,黑云母色,4,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
11499,B0F6C66633AFE70588C883E5310CA49B,1,2,0,1,4,白色,3,2,0.0,0.0,4,1.0,1.0,1.0,1.0,0.0,0
11531,16907AFDD725650327EB5BFBA52A76AB,1,1,已婚,1,4,白色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
11552,61C01A1DC410EB1853A161F4D25E4049,1,2,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
11628,0AC56FA8BABA36F86475BB3BBD5DED29,1,2,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
11639,4B014D3B7B9BF124A3E31999FE008505,1,2,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,1.0,1.0,0.0,0
11656,BA870B32B95C12D2EABEBBF4D3EB73F2,1,2,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
11658,DB52610A65272506ACF79B1A4CAC0FF2,1,2,0,1,4,白色,3,2,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
11663,53F30542A36D92FB06E2A186E8E387FC,1,2,0,1,4,深蓝金属色,3,2,0.0,0.0,4,1.0,1.0,1.0,1.0,1.0,0
11673,BCACA92E0595F625C845F2477C829109,1,1,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
11677,610FBB64070B48804143E472C459E3C8,1,2,0,1,4,黑云母色,3,1,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
11684,4C9C871E33EB7BE39F113F097AF0EA2C,1,2,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
11686,3A0968E2D3D0B5B976995F9E052C101A,1,2,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,1.0,0
11737,531B1F9E82A4BB0AB8354B3C5026E9F0,1,1,已婚,1,4,银金属色,2,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
11738,EB502D2C79B82DFBA002B87A6EFCE212,1,1,已婚,1,4,银金属色,2,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
11762,6159F84B9D525598A3A21138F8BD565E,1,2,已婚,1,4,白色,4,2,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
11794,3A9DAD4A84FE00F48FE5C271A6C4C492,1,2,已婚,1,4,白色,4,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
11868,405CCCDA25C3C057DAEF1C0CC41A324F,1,2,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,1.0,1.0,1.0,0
11896,1DC0ED04C8DC10824FD5AC70ECC220DD,1,2,0,1,4,白色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
11915,86C83F3B1D613CC54E639DB5E6D53186,1,2,0,1,4,白色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
11943,DB87FA4462EAC470FE5E8D9FDA672524,1,2,已婚,1,4,白色,3,1,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
11953,A1CD663DFAE3D5D8A500AFD013AECBAB,2,2,0,1,4,红云母金属,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,1.0,0
11965,8359FDB88848014C30E34C7F8ADB11A5,1,1,0,2,4,白色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
11970,6693249072A2D3EF6BCDD17FD028C1F5,2,1,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
12020,E7D924FEB36D51DF5921F6D039797E20,1,2,0,1,4,黑云母色,2,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12023,7850606322506CE83F4C7AE83A9C6CC1,2,2,0,1,4,银金属色,2,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
12030,D62C25186BE85095E9D8B9277F3790EE,1,2,已婚,1,4,白色,2,1,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12057,C936148E53285E24C570286278B3690D,1,2,0,1,4,银金属色,4,2,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
12078,93A9F64EA18EA1321F21B38179D675AB,2,2,0,1,4,银金属色,4,2,0.0,0.0,4,0.0,1.0,1.0,1.0,0.0,0
12097,6C9C3A366448EE3CCA3E09F2FCF17B18,2,2,已婚,1,4,银金属色,4,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12135,FB91651C61E45BBBBE337601D0F90C25,1,2,0,1,4,黑云母色,3,2,0.0,0.0,4,1.0,1.0,1.0,0.0,0.0,0
12139,37A2E52B75610FC6BA7670F6F3F5F89B,2,2,0,1,4,红云母金属,3,2,0.0,0.0,4,1.0,1.0,1.0,1.0,0.0,0
12146,B9E19BFA74C2218B67A89ACB856B40EB,1,2,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
12147,93EA0A60EE9BD93665F6A464785B44F6,1,2,已婚,1,4,白色,3,2,0.0,0.0,4,1.0,1.0,1.0,1.0,1.0,0
12166,216FD11E6DC7190AAAC0D6418D279995,1,1,0,1,4,红云母金属,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,1.0,0
12171,74734BD56ECE49C5769D65B0469ED30A,1,1,0,1,4,白色,3,2,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
12173,240E5D763FCA87A1B40ED44EECB117A0,2,3,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12174,F8981954EF4FD8B8207590100B83180C,1,1,已婚,1,4,白色,3,2,0.0,0.0,4,1.0,1.0,1.0,0.0,0.0,0
12187,C0FB8F8A7E2B0126D0F702EBA6789CF0,2,2,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
12199,5E5DE4DB529EEAD6D0816D3954836088,1,2,已婚,1,4,白色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12215,F88280ECB287072C1A01ADF8E86BCE8C,1,1,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,1.0,1.0,0.0,0
12257,B6DF84DADA0D88EB4CB99F05145D9A7E,1,1,0,1,4,白色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
12262,DDD350C7504FF5EAEB610E76ACD32F1D,2,2,0,1,4,白色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
12303,7EE1D89B42819012E5E181EFDD5583AA,1,2,已婚,1,4,银金属色,2,1,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
12305,8E1D5DFC63AAAFE4EED5DEB4D659D9D0,1,1,0,1,4,白色,2,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12327,8A4AA73FD9816353FB714F79B53685F1,1,2,0,1,4,白色,2,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
12360,E610D9B190F169AE44737FF3EB07BE76,1,2,已婚,1,4,银金属色,4,2,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
12382,C647F89297AAF09585BD6966735B8B8C,1,2,已婚,1,4,银金属色,4,2,0.0,0.0,4,1.0,1.0,1.0,0.0,0.0,0
12386,7E807E723C86E0DC09E0E1A6B3886918,2,1,0,1,4,红云母金属,4,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12413,AD10F059D51D8F471F708B0574E3EFBC,1,1,已婚,1,4,红云母金属,4,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
12453,9AAA5F33E5BA6A1D00128DAD6DBA69D8,2,1,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12457,FD36D6E29E45AAE903B1397612B3C7C0,1,2,0,2,4,银金属色,3,2,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0
12459,D90E6D66B1C5085A87793531EB03D22E,2,1,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12462,4FAB949DBEBB1010DCEAC4946F13CE5A,1,2,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
12483,D19855504FE3ADE89F75604B66A9DACE,2,2,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12540,92278D8FEC3B6F1F8DC83DDC3AB8BC97,1,1,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
12550,45D8184AFF01C3C8A0DB4685B38A6C28,2,2,已婚,2,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12589,25B1B2F13F5075279729C57035A78578,1,2,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12610,37319C443459B17B2AFAD2F4092A434D,1,2,0,1,4,银金属色,2,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12611,8E11777CF96FA61603F7BFDADC7C2BDD,1,2,0,1,4,银金属色,2,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12632,6CBDE184AD634827BB34A8862291F749,1,2,0,1,4,白色,2,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
12634,8B2BBD958B486AB2965189DB658BBEB5,1,1,0,1,4,白色,2,1,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12638,E6D7DFB3F84E8EBC6EB3DBA37A6E46A2,1,1,0,1,4,灰金属色,2,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12681,AA97238086934CD66A2152D269B5FFD4,1,2,已婚,1,4,深蓝金属色,4,2,0.0,0.0,4,0.0,1.0,1.0,1.0,0.0,0
12694,106E62D5818A97487D656B3634261D17,2,2,0,1,4,银金属色,4,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12697,045DA8517ED0C070E3F1D63ED7F5164A,1,2,已婚,2,4,银金属色,4,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12706,6E22499B062AA3EE15DC199077F9E4D5,1,2,已婚,1,4,银金属色,4,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
12736,5BC13C5627CA84E6B72E22BCD9F55D46,1,2,0,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,1.0,1.0,0.0,0
12755,A58FEE39E8EAE129C7AF455E79716F8D,1,2,已婚,1,4,黑云母色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12788,9994183E3D15F6BD8C277F3C577DEDDB,1,2,已婚,1,4,黑云母色,3,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12795,864D8EEBDD6D62BFFF77F779E134D0B5,1,2,已婚,1,4,白色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
12842,A21E4C253A02BD3FFF50984F56DF4740,2,2,已婚,1,4,白色,3,1,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12875,FFC6C85B8060F638ECE8367CD8C1F315,1,2,已婚,1,4,银金属色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
12877,E55C1C51EC9F7D90660F9AA5309DD109,2,2,0,1,4,白色,3,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
12905,6ACA15230137A7040C8F955E442F7BAB,1,1,0,1,4,银金属色,2,2,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
12913,BFD285AAC84CD70813D2C19558A60160,2,2,0,1,4,白色,2,1,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
12915,7ADB12C8EEE82AB757406CAE2C7F884D,1,2,已婚,1,4,银金属色,2,2,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0
